"province","year","pop_total","pop_male","pop_female","pop_urban","pop_rural","pop_birth","pop_death","pop_growth","population","population.rural","population.urban"
"Gansu",1987,2115.73,1093.41,1022.32,413.88,1701.85,20.55,5.71,14.84,21.16,17.019,4.139
"Gansu",1988,2148.15,1110.38,1037.77,439.69,1708.46,20.41,5.06,15.35,21.36,17.085,4.397
"Gansu",1989,2184.86,1128.92,1055.94,467.12,1717.74,22.57,5.6,16.97,21.72,17.177,4.671
"Gansu",1990,2254.67,1151.95,1102.72,496.25,1758.42,20.68,6.08,14.6,22.55,17.584,4.963
"Gansu",1991,2284.92,1180.85,1104.07,508.76,1776.16,19.38,6.05,13.33,22.85,17.762,5.088
"Gansu",1992,2314.19,1197.59,1116.6,521.59,1792.6,19.37,6.64,12.73,23.14,17.926,5.216
"Gansu",1993,2345.23,1194.25,1150.98,534.75,1810.48,20.16,6.84,13.32,23.45,18.105,5.348
"Gansu",1994,2387.25,1222.27,1164.98,548.23,1839.02,20.82,6.84,13.98,23.78,18.39,5.482
"Gansu",1995,2437.95,1256.49,1181.46,562.06,1875.89,20.65,6.49,14.16,24.38,18.759,5.621
"Gansu",1996,2466.86,1276.67,1190.19,572.07,1894.79,18.43,6.64,11.79,24.67,18.948,5.721
"Gansu",1997,2494.2,1278.57,1215.63,582.26,1911.94,17.22,6.2,11.02,24.94,19.119,5.823
"Gansu",1998,2519.37,1289.16,1230.21,592.63,1926.74,16.45,6.41,10.04,25.19,19.267,5.926
"Gansu",1999,2542.58,1292.05,1250.53,603.18,1939.4,15.61,6.44,9.17,25.43,19.394,6.032
"Gansu",2000,2556.89,1325.24,1231.65,613.91,1942.98,14.38,6.41,7.97,25.153,19.43,6.139
"Gansu",2001,2575.24,1334.75,1240.49,631.19,1944.05,13.58,6.43,7.15,25.234,19.441,6.312
"Gansu",2002,2592.58,1343.99,1248.59,673.03,1919.55,13.16,6.45,6.71,25.308,19.196,6.73
"Gansu",2003,2603.34,1347.23,1256.11,712.79,1890.55,12.58,6.46,6.12,25.372,18.906,7.128
"Gansu",2004,2618.78,1354.43,1264.35,749.23,1869.55,12.43,6.52,5.91,25.415,18.696,7.492
"Gansu",2005,2594.36,1334.54,1259.82,778.83,1815.53,12.59,6.57,6.02,25.451,18.137,7.78
"Gansu",2006,2606.25,1339.09,1267.16,810.28,1795.97,12.86,6.62,6.24,25.468,17.958,8.102
"Gansu",2007,2617.16,1343.91,1273.25,826.76,1790.4,13.14,6.65,6.49,25.482,17.903,8.267
"Gansu",2008,2628.12,1348.75,1279.37,844.94,1783.18,13.22,6.68,6.54,25.509,17.832,8.449
"Gansu",2009,,,,,,,,,25.549,17.75,8.605
"Gansu",2010,,,,,,,,,25.6,16.384,9.191
"Gansu",2011,,,,,,,,,25.642,16.11,9.526
"Gansu",2012,,,,,,,,,25.776,15.787,9.988
"Gansu",2013,,,,,,,,,25.822,15.46,10.362
"Gansu",2014,,,,,,,,,25.908,15.109,10.798
"Gansu",2015,,,,,,,,,25.996,14.768,11.227
"Gansu",2016,,,,,,,,,26.1,14.436,11.664
"Guangdong",1949,2782.72,1397.3,1385.42,437.46,2345.26,36,15,21,27.827,23.453,4.375
"Guangdong",1950,2848.88,1439.17,1409.71,503.47,2345.41,37.6,14.05,23.55,28.489,23.454,5.035
"Guangdong",1951,2871.54,,,,,,,,28.715,,
"Guangdong",1952,2910.45,1457.24,1453.21,512.93,2397.52,36.6,13.58,23.02,29.105,23.975,5.129
"Guangdong",1953,2982.74,,,,,,,,29.827,,
"Guangdong",1954,3087.58,,,,,,,,30.876,,
"Guangdong",1955,3150.55,,,,,,,,31.505,,
"Guangdong",1956,3214.2,,,,,,,,32.142,,
"Guangdong",1957,3301.79,1666.23,1635.56,597.13,2704.66,35.24,8.36,26.88,33.018,27.047,5.971
"Guangdong",1958,3371.77,,,,,,,,33.718,,
"Guangdong",1959,3433.44,,,,,,,,34.334,,
"Guangdong",1960,3471.43,,,,,,,,34.714,,
"Guangdong",1961,3490.93,,,,,,,,34.909,,
"Guangdong",1962,3575.38,1799.73,1775.65,658.46,2916.92,42.46,9.42,33.04,35.754,29.169,6.585
"Guangdong",1963,3670.46,,,,,,,,36.705,,
"Guangdong",1964,3754.77,,,,,,,,37.548,,
"Guangdong",1965,3865.51,1957.18,1908.33,679.99,3185.52,36.1,6.82,29.28,38.655,31.855,6.8
"Guangdong",1966,3969.34,,,,,,,,39.693,,
"Guangdong",1967,4070.84,,,,,,,,40.708,,
"Guangdong",1968,4189.51,,,,,,,,41.895,,
"Guangdong",1969,4291.15,,,,,,,,42.911,,
"Guangdong",1970,4382.21,2222.88,2159.33,693.05,3689.16,32.77,5.88,26.89,43.822,36.892,6.931
"Guangdong",1971,4493.1,,,,,,,,44.931,,
"Guangdong",1972,4589.15,,,,,,,,45.892,,
"Guangdong",1973,4695.71,,,,,,,,46.957,,
"Guangdong",1974,4780.63,,,,,,,,47.806,,
"Guangdong",1975,4858.48,2477.83,2380.65,759.84,4098.64,23.16,6.1,17.06,48.585,40.986,7.598
"Guangdong",1976,4921.95,,,,,,,,49.219,,
"Guangdong",1977,4985.54,,,,,,,,49.855,,
"Guangdong",1978,5064.15,2586.68,2477.47,823.23,4240.92,22.39,5.44,16.95,50.641,42.409,8.232
"Guangdong",1979,5140.5,2624.57,2515.93,868.66,4271.84,23.6,5.61,17.99,51.405,42.718,8.687
"Guangdong",1980,5230,2671.28,2556.39,909.71,4317.96,22.82,5.48,17.34,52.3,43.18,9.097
"Guangdong",1981,5326.97,2722.8,2600.7,942.63,4380.87,24.47,5.58,18.89,53.27,43.809,9.426
"Guangdong",1982,5419.35,2771.84,2643.48,971.43,4443.89,23.09,5.92,17.17,54.194,44.439,9.714
"Guangdong",1983,5501.85,2818.97,2675.17,1001.03,4493.11,21,6.32,14.68,55.019,44.931,10.01
"Guangdong",1984,5585.61,2865.93,2710.66,1097.35,4479.24,20.75,6.21,14.54,55.856,44.792,10.974
"Guangdong",1985,5670.65,2909.52,2746.07,1197.89,4457.7,20.6,6.33,14.27,56.707,44.577,11.979
"Guangdong",1986,5799.75,2955.72,2784.99,1254.57,4486.14,22.15,5.7,16.45,57.998,44.861,12.546
"Guangdong",1987,5931.79,3003.1,2829.05,1309.92,4522.23,22.12,5.7,16.42,58.322,45.222,13.099
"Guangdong",1988,6066.84,3053.5,2874.81,1366.54,4561.77,20.9,5.07,15.83,59.28,45.618,13.665
"Guangdong",1989,6204.96,3106.37,2918.61,1422.75,4602.23,20.27,5.73,14.54,60.25,46.022,14.228
"Guangdong",1990,6347.19,,,,,22.26,5.76,16.5,63.46,,
"Guangdong",1991,6527.01,,,,,20.4,5.91,14.49,64.39,,
"Guangdong",1992,6706.45,,,,,18.92,6.05,12.87,65.25,,
"Guangdong",1993,6936.69,,,,,17.59,5.57,12.02,66.07,,
"Guangdong",1994,7209.58,,,,,17.11,5.37,11.74,66.89,,
"Guangdong",1995,7387.49,,,,,16.93,5.33,11.6,68.68,,
"Guangdong",1996,7569.78,,,,,,,,69.61,,
"Guangdong",1997,7779.69,,,,,15.43,4.93,10.5,70.51,,
"Guangdong",1998,7990.03,,,,,14.84,5.07,9.77,71.43,,
"Guangdong",1999,8217.91,,,,,13.57,4.81,8.76,72.7,,
"Guangdong",2000,8650.03,4402.87,4247.16,4743.24,3906.79,12.91,4.77,8.14,86.5,,
"Guangdong",2001,8733.18,,,,,12.42,4.56,7.86,87.332,,
"Guangdong",2002,8842.08,,,,,11.82,4.52,7.3,88.421,,
"Guangdong",2003,8962.69,,,,,12.13,4.71,7.42,89.627,,
"Guangdong",2004,9110.66,,,,,11.81,4.6,7.21,91.107,,
"Guangdong",2005,9194,4655.84,4538.16,5578.92,3615.08,11.7,4.68,7.02,91.94,36.12,55.73
"Guangdong",2006,9304,4759.93,4544.07,5861.52,3442.48,11.78,4.49,7.29,94.421,34.425,58.615
"Guangdong",2007,9449,4815.21,4633.79,5965.71,3483.29,11.96,4.66,7.3,96.595,34.829,59.661
"Guangdong",2008,9544,4886.53,4657.47,6048.03,3495.97,11.8,4.55,7.25,98.935,34.96,60.48
"Guangdong",2009,,,,,,,,,101.302,35.275,61.105
"Guangdong",2010,,,,,,,,,104.41,35.29,69.03
"Guangdong",2011,,,,,,,,,105.048,35.191,69.857
"Guangdong",2012,,,,,,,,,105.94,34.536,71.404
"Guangdong",2013,,,,,,,,,106.44,34.316,72.124
"Guangdong",2014,,,,,,,,,107.24,34.317,72.923
"Guangdong",2015,,,,,,,,,108.49,33.947,74.543
"Guangdong",2016,,,,,,,,,109.99,33.877,76.113
"Guangxi",1949,1845,952,893,,,,,,18.45,,
"Guangxi",1950,1875,968,907,158,1717,36.23,20.1,16.13,18.75,17.17,1.58
"Guangxi",1951,1906,985,921,165,1741,35.2,18.8,16.4,19.06,17.41,1.65
"Guangxi",1952,1943,1004,939,173,1770,36.43,17.2,19.23,19.43,17.7,1.73
"Guangxi",1953,1976,1020,956,180,1796,32.86,16.11,16.84,19.76,17.96,1.8
"Guangxi",1954,2018,1042,976,188,1830,36.09,15.15,20.94,20.18,18.3,1.88
"Guangxi",1955,2053,1059,994,184,1869,30.26,14.58,15.68,20.53,18.69,1.84
"Guangxi",1956,2092,1079,1013,180,1912,29.73,12.46,16.91,20.92,19.12,1.8
"Guangxi",1957,2147,1108,1039,194,1953,34.52,12.35,22.17,21.47,19.53,1.94
"Guangxi",1958,2186,1127,1059,207,1979,32.87,11.74,21.13,21.86,19.79,2.07
"Guangxi",1959,2205,1139,1066,258,1947,24.52,17.49,7.03,22.05,19.47,2.58
"Guangxi",1960,2172,1116,1056,246,1926,19.4,29.46,-10.06,21.72,19.26,2.46
"Guangxi",1961,2159,1107,1052,256,1903,17.73,19.5,-1.77,21.59,19.03,2.56
"Guangxi",1962,2218,1133,1085,237,1981,39.08,10.25,28.83,22.18,19.81,2.37
"Guangxi",1963,2300,1180,1120,238,2062,46.7,10.13,36.59,23,20.62,2.38
"Guangxi",1964,2362,1217,1145,233,2129,40.95,10.55,30.4,23.62,21.29,2.33
"Guangxi",1965,2445,1256,1189,241,2204,42.4,9.03,33.37,24.45,22.04,2.41
"Guangxi",1966,2528,1300,1228,250,2278,39.23,7.5,31.73,25.28,22.78,2.5
"Guangxi",1967,2588,1330,1258,254,2334,34.31,7.35,26.96,25.88,23.34,2.54
"Guangxi",1968,2651,1357,1294,257,2394,34.56,7.86,26.7,26.51,23.94,2.57
"Guangxi",1969,2738,1404,1334,259,2479,37.31,7.02,30.29,27.38,24.79,2.59
"Guangxi",1970,2818,1445,1373,262,2556,33.81,6.77,27.04,28.18,25.56,2.62
"Guangxi",1971,2898,1487,1411,275,2623,33.09,6.96,26.13,28.98,26.23,2.75
"Guangxi",1972,2973,1529,1444,287,2686,31.58,7.37,24.21,29.73,26.86,2.87
"Guangxi",1973,3057,1573,1484,296,2761,31.46,6.65,24.81,30.57,27.61,2.96
"Guangxi",1974,3130,1611,1519,301,2829,31.48,7.09,24.39,31.3,28.29,3.01
"Guangxi",1975,3201,1648,1553,315,2886,29.1,6.77,22.33,32.01,28.86,3.15
"Guangxi",1976,3267,1683,1584,326,2941,27.3,6.66,20.61,32.67,29.41,3.26
"Guangxi",1977,3329,1715,1614,340,2989,26.15,6.12,20.03,33.29,29.89,3.4
"Guangxi",1978,3402,1753,1649,361,3041,24.69,5.79,18.9,34.02,30.41,3.61
"Guangxi",1979,3470,1786,1684,373,3097,25.26,6.07,19.19,34.7,30.97,3.73
"Guangxi",1980,3538,1822,1716,388,3150,25.17,5.8,19.37,35.38,31.5,3.88
"Guangxi",1981,3613,1862,1751,404,3209,27.3,5.55,21.75,36.13,32.09,4.04
"Guangxi",1982,3684,1902,1782,451,3233,26.88,5.64,21.24,36.84,32.33,4.51
"Guangxi",1983,3733,1930,1803,455,3278,18.52,5.6,12.92,37.33,32.78,4.55
"Guangxi",1984,3806,1970,1836,1434,2372,28.34,5.87,22.47,38.06,23.72,14.34
"Guangxi",1985,3873,2005,1868,1483,2390,25.51,5.6,19.91,38.73,23.9,14.83
"Guangxi",1986,3946,2044,1902,1506,2440,27.08,6.68,20.4,39.46,24.4,15.06
"Guangxi",1987,4016,2082,1934,1529,2487,24.42,7.36,17.06,40.23,24.87,15.29
"Guangxi",1988,4088,2119,1969,1710,2378,22.18,6.36,15.82,40.88,23.78,17.1
"Guangxi",1989,4150,2152,1998,1877,2273,20.34,5.72,14.62,41.51,22.73,18.77
"Guangxi",1990,4242,2205,2037,1960,2282,20.2,6.6,13.6,42.61,22.82,19.6
"Guangxi",1991,4324,2250,2074,2063,2231,21.89,7.24,14.65,43.24,22.31,20.63
"Guangxi",1992,4380,2285,2095,2200,2159,20.19,7.28,12.91,43.8,21.59,22
"Guangxi",1993,4438,2317,2121,2473,1935,19.58,6.35,13.23,44.38,19.35,24.73
"Guangxi",1994,4493,2346,2147,2728,1727,18.84,6.6,12.24,44.93,17.27,27.28
"Guangxi",1995,4543,2377,2166,2989,1513,17.54,6.53,11.01,45.43,15.13,29.89
"Guangxi",1996,4589,2398,2191,3241,1305,16.83,6.82,10.01,45.89,13.05,32.41
"Guangxi",1997,4633,2421,2212,3347,1241,15.93,6.4,9.53,46.33,12.41,33.47
"Guangxi",1998,4675,2442,2233,3423,1199,15.87,6.86,9.01,46.75,11.99,34.23
"Guangxi",1999,4713,2463,2250,3517,1141,14.96,6.93,8.03,47.13,11.41,35.17
"Guangxi",2000,4751,2484,2267,3575,1149,13.6,5.7,7.9,47.51,11.49,35.75
"Guangxi",2001,4788,2506,2282,3659,1099,13.8,6.07,7.73,47.88,10.99,36.59
"Guangxi",2002,4822,2521,2301,3792,999,13.3,6.3,7,48.22,9.99,37.92
"Guangxi",2003,4857,2542,2315,1411,3446,13.86,6.57,7.29,48.57,34.46,14.11
"Guangxi",2004,4889,2559,2330,1550,3339,13.32,6.12,7.2,48.89,33.39,15.5
"Guangxi",2005,4660,2448,2212,1656,3269,14.26,6.09,8.17,46.6,30.9,15.65
"Guangxi",2006,4719,2484,2235,1718,3243,14.44,6.1,8.34,47.19,30.843,16.347
"Guangxi",2007,4768,2510,2258,1728,3040,14.19,5.99,8.2,47.68,30.401,17.279
"Guangxi",2008,4816,2536,2280,1838,2978,14.4,5.7,8.7,48.16,29.782,18.378
"Guangxi",2009,,,,,,,,,48.56,29.524,19.036
"Guangxi",2010,,,,,,,,,46.1,27.606,18.418
"Guangxi",2011,,,,,,,,,46.45,27.034,19.416
"Guangxi",2012,,,,,,,,,46.82,26.439,20.381
"Guangxi",2013,,,,,,,,,47.19,26.044,21.146
"Guangxi",2014,,,,,,,,,47.54,25.667,21.873
"Guangxi",2015,,,,,,,,,47.96,25.39,22.57
"Guangxi",2016,,,,,,,,,48.38,25.119,23.261
"Guizhou",1949,1416.4,709.3,707.1,106.3,1310.1,30.51,15.67,14.84,14.164,13.101,1.063
"Guizhou",1950,1417.2,709.7,707.5,103.5,1313.7,32.15,16.61,15.54,14.172,13.137,1.035
"Guizhou",1951,1444.7,728.5,716.2,105.6,1339.1,33.33,15.69,17.64,14.447,13.391,1.056
"Guizhou",1952,1489.9,747.3,742.6,107.7,1382.2,39.46,19.68,19.78,14.899,13.822,1.077
"Guizhou",1953,1521.5,768.7,752.8,109.5,1412,38.43,17.61,20.82,15.215,14.12,1.095
"Guizhou",1954,1557.05,787.86,769.19,114.76,1442.29,37.2,12.15,25.05,15.571,14.423,1.148
"Guizhou",1955,1586.77,801.97,784.8,122.64,1464.13,37.92,16.24,21.68,15.868,14.641,1.226
"Guizhou",1956,1628.09,824.45,803.64,147.07,1481.02,32.26,13.01,19.25,16.281,14.81,1.471
"Guizhou",1957,1680.86,851.93,828.93,165.48,1515.38,34.43,12.35,22.08,16.809,15.154,1.655
"Guizhou",1958,1710.02,861.86,848.16,344.41,1365.61,33.69,15.26,18.43,17.1,13.656,3.444
"Guizhou",1959,1743.96,881.66,862.3,350.28,1393.68,27.57,20.28,7.29,17.44,13.937,3.503
"Guizhou",1960,1642.99,816.1,826.89,359.04,1283.95,19.97,52.33,-32.36,16.43,12.84,3.59
"Guizhou",1961,1623.53,799.96,823.57,270.89,1352.64,16.58,23.27,-6.69,16.235,13.526,2.709
"Guizhou",1962,1664.29,826.14,838.15,205.96,1458.33,43.72,11.64,32.08,16.643,14.583,2.06
"Guizhou",1963,1703.56,850.42,853.14,202.88,1500.68,48.7,17.14,31.56,17.036,15.007,2.029
"Guizhou",1964,1751.99,890.42,861.57,213.09,1538.9,52.62,20.66,31.96,17.52,15.389,2.131
"Guizhou",1965,1820.71,925.48,895.23,225.52,1595.19,49.96,15.16,34.8,18.207,15.952,2.255
"Guizhou",1966,1885,959,926,235.88,1649.12,44.04,13.49,30.55,18.85,16.491,2.359
"Guizhou",1967,1957,985,972,244.85,1712.15,43.94,12.7,31.24,19.57,17.122,2.449
"Guizhou",1968,2035,1020,1015,254.52,1780.48,43.64,12.28,31.36,20.35,17.805,2.545
"Guizhou",1969,2108,1060,1048,264.26,1843.74,42.02,11.99,30.03,21.08,18.437,2.643
"Guizhou",1970,2180.46,1108.5,1071.96,277.25,1903.21,43.09,10.84,32.25,21.805,19.032,2.773
"Guizhou",1971,2259,1150.11,1108.89,271.78,1987.22,40.73,10.54,30.19,22.59,19.872,2.718
"Guizhou",1972,2323.21,1181.16,1142.05,281.49,2041.72,40.02,11.33,28.69,23.232,20.417,2.815
"Guizhou",1973,2395.23,1216.09,1179.14,292.14,2103.09,40.56,9.45,31.11,23.952,21.031,2.921
"Guizhou",1974,2463.41,1250.75,1212.66,296.18,2167.23,40.76,11.41,29.35,24.634,21.672,2.962
"Guizhou",1975,2530.95,1285.28,1245.67,298.31,2232.64,40.11,10.53,29.58,25.31,22.326,2.983
"Guizhou",1976,2585.11,1313.15,1271.96,301.44,2283.67,35.48,9.11,26.37,25.851,22.837,3.014
"Guizhou",1977,2640.14,1341.42,1298.72,315.97,2324.17,31.77,8.18,23.59,26.401,23.242,3.16
"Guizhou",1978,2686.4,1364.82,1321.58,323.97,2362.43,28.62,7.38,21.24,26.864,23.624,3.24
"Guizhou",1979,2730.99,1386.93,1344.06,520.82,2210.17,26.89,7.1,19.79,27.31,22.102,5.208
"Guizhou",1980,2776.67,1409.61,1367.06,543.18,2233.49,24.7,7.04,17.66,27.767,22.335,5.432
"Guizhou",1981,2826.78,1439.89,1386.89,528.41,2298.37,23.72,7.52,16.2,28.268,22.984,5.284
"Guizhou",1982,2875.21,1470.43,1404.78,542.13,2333.08,24.81,7.6,17.21,28.752,23.331,5.421
"Guizhou",1983,2901.46,1484.73,1416.72,550.96,2350.5,20.81,9.16,11.65,29.015,23.505,5.51
"Guizhou",1984,2931.85,1501.55,1430.3,854.14,2077.71,18.85,7.3,11.55,29.319,20.777,8.541
"Guizhou",1985,2972.18,1522.93,1449.25,883.18,2089,20.33,5.91,14.42,29.722,20.89,8.832
"Guizhou",1986,3025.86,1550.9,1474.96,909.55,2116.31,24.11,6.05,18.06,30.08,21.163,9.096
"Guizhou",1987,3072.58,1576.23,1496.35,1002.93,2069.65,23.69,8.54,15.15,30.37,20.697,10.029
"Guizhou",1988,3127.27,1599.01,1528.26,951.23,2176.04,23.81,6.01,17.8,31.27,21.76,9.512
"Guizhou",1989,3171,1628.85,1542.15,1000.26,2170.74,21.23,6.83,14.4,31.69,21.707,10.003
"Guizhou",1990,3267.53,1684.53,1583,1083.67,2183.86,23.09,7.9,15.19,32.68,21.839,10.837
"Guizhou",1991,3314.63,1709.31,1605.32,1238.48,2076.15,22.42,8.11,14.31,33.15,20.762,12.385
"Guizhou",1992,3360.96,1735.46,1625.5,2256.05,1104.91,22.4,8.52,13.88,33.61,22.561,11.049
"Guizhou",1993,3408.69,1761.65,1647.04,2324.92,1083.77,22.6,8.5,14.1,34.09,23.249,10.838
"Guizhou",1994,3458.41,1789.32,1669.09,2371.06,1087.35,22.92,8.14,14.78,34.58,23.711,10.874
"Guizhou",1995,3508.08,1815.63,1692.45,2408.78,1099.3,21.86,7.6,14.26,35.08,24.088,10.993
"Guizhou",1996,3555.41,1840.38,1715.03,2457.33,1098.08,22.05,7.69,14.36,35.55,24.573,10.981
"Guizhou",1997,3605.81,1866.48,1739.33,2503.75,1102.06,22.15,7.67,14.48,36.06,25.038,11.021
"Guizhou",1998,3657.6,1893.29,1764.31,2539.76,1117.84,22.02,7.76,14.26,36.58,25.398,11.178
"Guizhou",1999,3710.06,1920.4,1789.66,2539.8,1170.26,21.92,7.68,14.24,37.1,25.398,11.703
"Guizhou",2000,3755.72,1968,1787.72,896.49,2859.23,20.59,7.53,13.06,37.56,28.592,8.965
"Guizhou",2001,3798.51,1973.41,1825.1,910.12,2888.39,18.56,7.23,11.33,37.985,28.884,9.101
"Guizhou",2002,3837.28,1993.15,1844.13,932.11,2905.17,17.96,7.21,10.75,38.37,29.052,9.321
"Guizhou",2003,3869.66,2010.22,1859.44,958.52,2911.14,15.91,6.87,9.04,38.7,29.111,9.585
"Guizhou",2004,3903.7,2022.22,1881.48,1025.89,2877.81,15.08,6.35,8.73,39.04,28.778,10.259
"Guizhou",2005,3730,1920.55,1809.45,1002.25,2727.75,14.59,7.21,7.38,37.3,27.24,10.01
"Guizhou",2006,3757.18,1943.87,1813.31,1031.72,2725.46,13.97,6.71,7.26,36.9,27.255,10.317
"Guizhou",2007,3762.36,1947.43,1814.93,1062.49,2699.87,13.28,6.6,6.68,36.32,26.996,10.624
"Guizhou",2008,3793,1971.11,1821.89,1104.14,2688.86,13.49,6.77,6.72,35.96,26.887,11.041
"Guizhou",2009,,,,,,,,,35.37,26.628,11.352
"Guizhou",2010,,,,,,,,,34.789,23.011,11.738
"Guizhou",2011,,,,,,,,,34.687,22.561,12.127
"Guizhou",2012,,,,,,,,,34.841,22.155,12.685
"Guizhou",2013,,,,,,,,,35.022,21.773,13.249
"Guizhou",2014,,,,,,,,,35.08,21.045,14.036
"Guizhou",2015,,,,,,,,,35.295,20.468,14.827
"Guizhou",2016,,,,,,,,,35.55,19.855,15.695
"Hainan",1949,,,,,,,,,2.468,,
"Hainan",1950,246.82,120.69,126.13,,,,,,2.531,,
"Hainan",1951,253.11,124.02,129.09,,,,,,2.594,,
"Hainan",1952,259.4,126.84,132.56,20.75,238.65,,,,2.657,2.387,0.208
"Hainan",1953,265.69,131.86,133.83,21.46,244.23,,,,2.731,2.442,0.215
"Hainan",1954,273.11,135.9,137.21,22.31,250.8,,,,2.779,2.508,0.223
"Hainan",1955,277.85,138.18,139.67,22.71,255.1,,,,2.855,2.551,0.227
"Hainan",1956,285.53,141.88,143.65,28.12,257.41,,,,2.908,2.574,0.281
"Hainan",1957,290.81,145.39,145.42,33.19,257.62,32.1,9.1,23,3.028,2.576,0.332
"Hainan",1958,302.79,149.88,152.91,33.03,269.76,,,,3.116,2.698,0.33
"Hainan",1959,311.6,154.9,156.7,44.27,267.33,,,,3.171,2.673,0.443
"Hainan",1960,317.05,157.51,159.54,45.9,271.15,,,,3.265,2.712,0.459
"Hainan",1961,326.53,162.04,164.49,51.65,274.88,25.3,8.9,16.4,3.352,2.749,0.517
"Hainan",1962,335.18,184.21,150.97,45.16,290.02,52.02,8.29,43.73,3.432,2.9,0.452
"Hainan",1963,343.24,173.26,169.98,39,304,41.8,7.6,34.2,3.533,3.04,0.39
"Hainan",1964,353.33,178.68,174.65,41,312,41.6,8.7,32.9,3.658,3.12,0.41
"Hainan",1965,365.79,186.21,179.58,34.48,331.31,39.7,8.1,31.7,3.777,3.313,0.345
"Hainan",1966,377.66,190.46,187.19,,,,,,3.852,,
"Hainan",1967,385.16,193.64,191.52,,,,,,3.965,,
"Hainan",1968,396.49,199.38,197.11,,,,,,4.109,,
"Hainan",1969,410.85,207.02,203.83,,,,,,4.289,,
"Hainan",1970,428.89,218.11,210.78,36.34,392.55,31.8,5.7,26.1,4.545,3.926,0.363
"Hainan",1971,454.5,323.38,131.12,35.74,418.76,29.6,5.15,24.45,4.68,4.188,0.357
"Hainan",1972,467.95,239.37,228.58,38.51,429.44,30.08,5.33,24.75,4.795,4.294,0.385
"Hainan",1973,479.49,245.3,234.19,41.31,438.18,28.16,5.66,22.5,4.878,4.382,0.413
"Hainan",1974,487.77,249.4,238.37,37.46,450.31,25,5.6,19.4,4.968,4.503,0.375
"Hainan",1975,496.82,253.73,243.09,38.49,458.33,22.53,5.67,16.86,5.052,4.583,0.385
"Hainan",1976,505.15,259.14,246.01,38.95,466.2,20.9,5.7,15.2,5.164,4.662,0.39
"Hainan",1977,516.36,264.32,252.04,41,475.36,23.05,5.65,17.4,5.285,4.754,0.41
"Hainan",1978,528.45,270.42,258.03,43.49,484.96,24.19,4.62,19.58,5.403,4.85,0.435
"Hainan",1979,540.3,276.53,263.77,46.02,494.28,25.9,4.73,21.17,5.525,4.943,0.46
"Hainan",1980,552.53,280.36,272.17,49.35,503.18,24.12,4.72,19.41,5.608,5.032,0.494
"Hainan",1981,560.77,287.09,273.68,51.59,509.18,23.1,4.88,18.22,5.714,5.092,0.516
"Hainan",1982,571.38,293.26,278.12,43.45,527.93,22.44,4.58,17.86,5.807,5.279,0.435
"Hainan",1983,580.66,298.83,281.83,55.75,524.91,19.31,4.55,14.76,5.893,5.249,0.558
"Hainan",1984,589.31,303.58,285.73,59.82,529.49,17.6,4.15,13.45,5.975,5.295,0.598
"Hainan",1985,597.51,308.68,288.83,70.95,526.56,14.55,4.13,10.42,6.056,5.266,0.71
"Hainan",1986,605.63,313.08,292.55,73.6,532.03,15.23,4.05,11.18,6.05,5.32,0.736
"Hainan",1987,615.08,318.23,296.85,101.96,513.12,14.83,4.23,10.6,6.15,5.131,1.02
"Hainan",1988,626.85,323.71,303.14,106.61,520.88,20.63,5.23,15.4,6.28,5.209,1.066
"Hainan",1989,639.2,325.68,313.52,112.43,526.36,23.48,5.55,17.92,6.39,5.264,1.124
"Hainan",1990,662.77,345.52,317.25,118.33,532.9,24.88,6.28,18.6,6.63,5.329,1.183
"Hainan",1991,674.13,350,324.13,122.16,539.34,23.03,5.99,17.04,6.74,5.393,1.222
"Hainan",1992,686.4,355.19,331.21,126.55,544.77,21.35,6.07,15.28,6.86,5.448,1.266
"Hainan",1993,701,361.14,339.86,138.71,543.07,21.01,5.26,15.75,7.01,5.431,1.387
"Hainan",1994,711.39,370.05,341.34,140.81,550.58,20.77,6.29,14.48,7.11,5.506,1.408
"Hainan",1995,723.79,376.8,346.99,146.45,555.97,20.12,5.61,14.51,7.24,5.56,1.465
